small chestnut mushroom,$1.89
smoked trout fillet,$4.99
lemon wedges and tartare sauce,$2.49
peppadew peppers,$0.99
mixed baby salad leaf,$3.69
mixed basmati and wild rice,$5.29
cava,$187.99 - $209.99
1kg frozen petits pois,$5.89
326g,
olive oil and red wine vinegar,$2.49
red pepper and red or white onion,$1.79
creamed corn,$0.59
lemon or lime wedges,$24.99
bag Italian sponge finger,$3.99
chocolate shavings or curls,$6.99
thyme and rosemary leaves,$1.69
1kg medium King Edward potato,$21.99
fiery red chillies,$3.59
acorn squash,$3.29
wholegrain mustard or horseradish sauce,$3.29
minced chicken  turkey  lamb  beef or pork,$30.99
pack fresh flat leaf parsley,$1.39
artichoke antipasti,$1.79
duck fat olive oil,$10.39
baby bok choi cabbage,$10.99
sweet chilli sauce and prawn crackers,$2.99
Carnation caramel cream,$6.39
butter sunflower oil,$6.99
leftover avocado mayo,$10.39
thyme sprigs or lemon thyme,$3.29
yellowfin tuna in olive oil,$1.79
Disaronno or brandy  optional ,$22.49
mixed roots,$4.99
large glass white wine,$19.99
lemon wedges and rocket salad,$5.99
broken spaghetti,$11.39
basil leaves pesto,$3.19
skinless smoked haddock fillet  cut into large chunks,$2.49
fresh basil pesto,$3.19
raw tiger prawn,$6.49
tiger prawns,$22.99
small glass red wine,$24.99
walnuts halves,$7.69
bread potatoes,$3.19
port or red wine,$54.99
whole medjool dates,$2.29
third of a mug basmati rice,$2.99
mug frozen mixed vegetables,$12.99
mug frozen leaf spinach,$2.79
pasta bows  farfalle ,$0.95
juice of 1 large or 2 small oranges,$5.59
brown or green lentils,$1.79
strong cheese,$3.99
plain pork sausages,$5.19
7g sachet fast action yeast,$3.99
pack frozen seafood mix,$2.49
blackberries strawberries,$1.99
Cointreau or other orange liqeur  to taste,
lime marmalade  to taste,$3.59
fine polenta  plus extra for dusting,$11.99
pkt pasta bows,$0.95
potato cheddar,$0.99
canned or frozen sweetcorn,$0.99
pack dill,$2.69
watercress  lemon wedges  thick cucumber slices  fresh dill,$3.99
toast soldiers,$19.99
x apricot compote,$14.99
cranberries cherries dates apricots,$1.49
dried coconut shavings,$5.99
Greek yogurt and raspberries,$1.39
samphire asparagus,$3.99
Morecambe Bay shrimps,$11.99
selection of small summer salad leaves,$2.99
red cabbage  cucumber  tomato  chilli sauce and natural yogurt,$8.99
tinned anchovies,$2.29
flour pastry,$4.99
Adams Pearmain or Reines des Reinettes  or similar Russet apples,$6.43
Braeburn apple  peeled  cut into 5mm dice,$2.79
sweet dessert pastry,$3.89
splash of champagne,$10.99
113g tub Cornish clotted cream,$7.99
rice cereal,$4.19
asparagus spears  each trimmed and cut into 3 pieces on the diagonal,$39.99
granary flour,$10.69
glass oloroso sherry,$2.79
teacup frozen peas,$1.59
gammon steaks,$8.99 / per lb
fresh unsliced white bread loaf,$2.99
lemon juice and white wine vinegar,$1.99
white and brown crabmeat,$19.99
thick slices stale white bread,$4.79
runner bean  trimmed and cut into short lengths,$9.99
breadcrumbs or white breadcrumbs,$1.19
Baby Gem lettuces  leaves separated,$2.79
turkey juices,$3.49
beefsteak tomato,$3.19
cocktail gherkin,$6.99
pitted prune,$4.79
fresh coarse breadcrumb,$1.19
x 1l bottles soda water,$1.99
x top tier,$29.99 - $33.99
x middle tier,$152.99
x bottom tier,$6.29 - $11.99
FOR THE BOARD,$24.99
dowelling rods,$58.99 - $86.99
greaseproof paper,$3.89
35cm diameter silver cake drum,$24.99
long serrated knife,$39.95
cream food colouring pastes,$3.59
long roll ing pin,$12.99
standard plastic dowelling rods,$4.49
strong kitchen scissors,$9.99
1m ivory ribbon  15mm wide,$1.19
cooling rack,$10.99
20cm  25cm  33cm cake boxes with lids  if transporting the cake ,$24.00
jar goose fat,$9.00
salsify,$14.89
marjoram leaves parsley,$5.29
can refried beans,$0.99
baby courgettes  thickly sliced on the diagonal  or 3 medium courgettes  cut into chunks,$14.39
coriander powder,$6.29
box biscotti biscuits,$3.99
Vin,$23.49
green chilli  finely chopped  optional ,$1.89
balsamic dressing,$2.69
pack basil  leaves picked and chopped,$1.49
chipotle Tabasco sauce Tabasco,$4.39
shortbreads fingers  or biscuits  crumbled roughly,$2.99
tropical dried fruits  such as mango  pineapple and papaya  chopped,$4.79
silver ball,$27.49
x 116g tubs clotted cream,$79.99 - $99.99
pouch rice with mushrooms,$1.59
bag roasted salted cashews,$6.99
wine or cider vinegar,$4.39
lime wedges coriander,$3.59
soy sauce and 2 teaspoon sugar,$1.79
tub tomatoes,$2.49
honey and mustard dressing,$3.69
tomato tomato pasta sauce,$2.59
Rice Krispies cereal,$3.99
bags chocolate mini eggs,$4.89
white chocolate buttons,$3.69
chocolate egg moulds,$5.29
bag of mixed salad leaves or 2 heads of Little Gem  pulled apart,$2.79
pink peppercorn  crushed with a rolling pin,$0.99
grilled baby artichoke heart,$3.69
grilled pepper,$1.19
venison duck,$8.69
lean rump steak,$6.99 / per lb
jerk barbecue sauce,$6.79
1kg Jersey Royal potatoes,$2.19
young pea in the pod peas,$1.19
fresh lemon or lime juice,$0.99
buttermilk cream,$1.49
small green or yellow courgettes,$12.29
fresh coriander,$1.99
Caesar dressing,$2.49
stewpack frozen vegetables,$2.39
raisins parsley,$3.59
poppadums and mango chutney,$6.43
nice bread,$11.99
palm brown sugar,$5.89
