tray Mediterranean roasting vegetables,$1.99
pouch puy lentils,$2.29
Crunchies bars,$3.19
pork loin steak,$4.29 / per lb
soft ricotta,$21.99
white miso,$6.49
undyed smoked haddock fillets,$10.99
2l duck fat,$52.99
goose fat or duck fat,$24.49
whole grouse  feathers and guts removed  ask your butcher to do this,$20.12
bread sauce and green salad,$1.59
candied,$8.79
black onion seeds or nigella seeds,$1.79
lamb steak,$9.49 / per lb
bouillon,$0.79
white truffles,$4.79
white chocolate hearts,$4.79
yogurt mint leaves and couscous,$1.29
packs Cumberland sausages  skins removed,$3.29
mixed boneless game,$24.99
smoked lardons,$1.39
green vegetables salad,$2.79
duck fat or goose fat,$24.49
leek top,$22.49
allspice berry,$1.99
bag pork scratchings,$9.99
cobnuts,$8.21
mini fudge pieces,$7.39
turkey backbone and neck,$2.79
sumac  plus extra for sprinkling,$41.99
puff pastry suitable,$4.89
peppermint essence,$9.99
chocolate sweets chocolate beans ,$4.79
dark  milk or white chocolate,$4.79
chocolate buttons,$4.19
food colouring gel of your choice,$3.19
rice paper,$16.97
spices,$1.29
fortified wine,$3.39
sweets silver balls  chocolate beans,$1.49
sweet cherries defrosted  plus extra cherries  left whole  to decorate the pudding,$0.69
Conference pear,$26.99
pot custard,$1.99
pandoro,$20.49
blackcurrant,$5.49
steak,$13.99 / per lb
kidneys,$0.59
stout,$29.99 - $59.99
pineapple rings in juice juice,$3.19
liquid molasses,$3.49
